id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,city,state,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,date_listed
4808173,"Seattle, Washington, United States",,72,94,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,1225.0,5250.0,,,1,3,2014-12-28,2015-03-22,2016-11-03
4404126,"Seattle, Washington, United States",within an hour,70,91,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,70.0,450.0,2100.0,,,1,22,2015-08-29,2015-12-14,2016-01-26
7902137,"Seattle, Washington, United States",within an hour,81,87,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,5,1.0,1.0,2.0,Real Bed,84.0,619.0,2184.0,,20.0,1,38,2015-08-17,2015-12-26,2016-05-08
8453633,"Seattle, Washington, United States",within a day,94,97,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,175.0,1225.0,5250.0,,40.0,2,1,2015-12-01,2015-12-01,2016-12-07
2004931,"Seattle, Washington, United States",within an hour,91,90,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,167.0,1300.0,4200.0,300.0,60.0,2,48,2014-01-01,2015-10-22,2016-07-13
7179783,"Seattle, Washington, United States",within an hour,75,97,f,,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,99.0,693.0,2970.0,,,1,1,2015-12-13,2015-12-13,2016-02-01
7241235,"Seattle, Washington, United States",within a day,93,78,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,700.0,3000.0,,50.0,1,12,2015-07-13,2015-11-20,2016-12-29
6249458,US,within a few hours,99,89,t,Capitol Hill,1.0,1.0,"['phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,259.0,1300.0,3750.0,150.0,80.0,2,13,2015-05-06,2015-09-14,2016-09-29
1537246,"Seattle, Washington, United States",within a few hours,87,99,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,875.0,2000.0,450.0,60.0,3,55,2013-08-26,2015-12-26,2016-01-30
841140,"Seattle, Washington, United States",within a few hours,74,86,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,185.0,1295.0,5550.0,500.0,,4,13,2013-01-03,2014-10-26,2016-08-19
1961950,"Seattle, Washington, United States",within an hour,83,94,t,Capitol Hill,4.0,4.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,99.0,693.0,2970.0,,,1,17,2014-12-09,2015-12-25,2016-12-19
8735996,"Seattle, Washington, United States",within a few hours,94,94,f,Capitol Hill,1.0,1.0,"['phone', 'facebook', 'google']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,630.0,2700.0,,,1,0,,,2016-08-27
1220471,"Seattle, Washington, United States",,84,96,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.5,2.0,1.0,Real Bed,250.0,1750.0,7500.0,500.0,100.0,3,4,2013-07-15,2013-09-03,2016-05-09
7369,"Seattle, Washington, United States",,96,91,f,Broadway,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,595.0,2550.0,,,1,40,2009-06-07,2012-03-04,2016-04-26
9137899,"Seattle, Washington, United States",within a day,87,71,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,100.0,400.0,3000.0,200.0,25.0,3,2,2015-11-18,2015-12-01,2016-04-09
4831200,"Seattle, Washington, United States",,77,76,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,560.0,2400.0,300.0,45.0,1,4,2015-01-02,2015-03-23,2016-10-30
1562643,"Seattle, Washington, United States",within a few hours,73,92,f,Capitol Hill,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,260.0,1820.0,7800.0,500.0,150.0,1,23,2014-12-08,2016-01-02,2016-04-08
7871807,US,,73,82,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,125.0,875.0,3750.0,,,1,2,2015-08-23,2015-09-06,2016-01-24
8116395,"Seattle, Washington, United States",within a few hours,96,91,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,119.0,775.0,3570.0,,,1,17,2015-09-05,2015-12-13,2016-09-07
872152,"Seattle, Washington, United States",within a few hours,86,93,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,182.0,1311.0,3200.0,2500.0,300.0,3,10,2014-03-27,2015-09-06,2016-12-08
719233,"Seattle, Washington, United States",within an hour,73,91,f,Capitol Hill,3.0,3.0,"['phone', 'facebook', 'linkedin', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,100.0,72.0,2,255,2012-10-03,2015-11-29,2016-04-01
6216116,"Seattle, Washington, United States",within a few hours,76,92,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,630.0,2700.0,,,2,9,2015-05-20,2015-12-27,2016-11-01
9386509,"Seattle, Washington, United States",within an hour,82,74,f,Capitol Hill,17.0,17.0,"['email', 'phone', 'reviews', 'manual_offline']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,69.0,400.0,1500.0,95.0,25.0,1,4,2015-12-08,2015-12-22,2016-12-14
1686958,"Seattle, Washington, United States",,70,89,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.5,2.0,2.0,Real Bed,130.0,910.0,3900.0,,,1,0,,,2016-08-03
8106277,US,within an hour,71,79,f,Capitol Hill,3.0,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,135.0,945.0,3650.0,200.0,45.0,1,1,2015-10-31,2015-10-31,2016-03-06
5422881,"Seattle, Washington, United States",within a few hours,96,95,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook']",t,f,Seattle,WA,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,82.0,417.0,1190.0,,25.0,14,0,,,2016-12-29
6812054,"Seattle, Washington, United States",within a day,79,81,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,212.0,1261.0,6360.0,,,2,4,2015-07-01,2015-08-12,2016-09-17
5067177,"Seattle, Washington, United States",within an hour,89,84,f,Capitol Hill,18.0,18.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,47.0,357.0,900.0,,,2,14,2015-08-16,2016-01-01,2016-01-02
6689259,US,within an hour,89,71,f,Capitol Hill,3.0,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,700.0,3500.0,200.0,45.0,1,0,,,2016-12-16
4231670,"Seattle, Washington, United States",within a few hours,83,71,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,100.0,600.0,3000.0,100.0,,3,4,2014-11-05,2014-12-31,2016-04-06
6951415,"Seattle, Washington, United States",within an hour,94,89,f,Capitol Hill,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,95.0,665.0,2400.0,500.0,50.0,2,16,2015-06-30,2015-11-25,2016-11-04
7666155,"Seattle, Washington, United States",,72,78,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,239.0,1673.0,7170.0,500.0,75.0,2,2,2015-08-09,2015-08-16,2016-05-16
8934054,"Seattle, Washington, United States",within an hour,99,87,f,Capitol Hill,7.0,7.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,75.0,495.0,1995.0,95.0,40.0,1,4,2015-11-03,2015-12-20,2016-05-11
7601766,"Seattle, Washington, United States",a few days or more,98,73,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,3,1.0,1.0,1.0,Futon,75.0,525.0,2250.0,,5.0,1,5,2015-07-30,2015-11-18,2016-09-20
6954984,"Seattle, Washington, United States",within a few hours,70,97,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,96.0,700.0,2880.0,,60.0,1,3,2015-12-01,2015-12-14,2016-03-17
8339428,"Seattle, Washington, United States",within an hour,81,86,f,Ballard,4.0,4.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,630.0,2700.0,,60.0,1,14,2015-10-16,2015-12-29,2016-02-29
5160893,"Seattle, Washington, United States",within a few hours,73,78,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,t,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,600.0,2400.0,,,1,105,2015-02-03,2015-12-29,2016-11-03
7616507,"Seattle, Washington, United States",within a day,95,71,f,Capitol Hill,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,200.0,1400.0,6000.0,,25.0,1,17,2015-08-07,2016-01-02,2016-12-03
23192,"Seattle, Washington, United States",within an hour,85,70,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,119.0,833.0,3570.0,300.0,80.0,3,7,2013-06-10,2015-08-18,2016-06-16
9494415,"Seattle, Washington, United States",within an hour,72,93,f,Capitol Hill,17.0,17.0,"['email', 'phone', 'reviews', 'manual_offline']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,69.0,400.0,1500.0,95.0,25.0,1,7,2015-12-07,2015-12-26,2016-01-08
8241019,"Seattle, Washington, United States",within an hour,93,71,f,,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,595.0,2550.0,,,2,0,,,2016-02-09
4652918,"Seattle, Washington, United States",within an hour,91,70,f,Capitol Hill,37.0,37.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,69.0,389.0,1295.0,350.0,28.0,4,1,2015-05-31,2015-05-31,2016-01-20
7618526,"Seattle, Washington, United States",,87,98,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Seattle,WA,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,85.0,595.0,2550.0,100.0,35.0,2,2,2015-08-23,2015-08-31,2016-01-08
5930806,"Seattle, Washington, United States",within a day,96,95,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100.0,700.0,3000.0,,,1,0,,,2016-06-30
9407989,US,,90,77,f,Capitol Hill,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,Condominium,Private room,2,2.0,1.0,1.0,Real Bed,150.0,1050.0,4500.0,,15.0,1,0,,,2016-07-30
6823597,"Seattle, Washington, United States",,89,82,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,940.0,3500.0,150.0,30.0,2,23,2015-06-20,2015-09-01,2016-02-20
5537446,"Bellevue, Washington, United States",within a day,91,89,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,900.0,4000.0,,,1,14,2015-03-29,2015-10-24,2016-09-11
9436832,"Seattle, Washington, United States",within an hour,97,98,t,Capitol Hill,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,700.0,3000.0,,,2,10,2015-11-25,2015-12-16,2016-12-15
9133711,"Seattle, Washington, United States",within a few hours,96,73,f,Capitol Hill,7.0,7.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,10,3.0,5.0,5.0,Real Bed,550.0,3850.0,16500.0,300.0,175.0,1,0,,,2016-03-03
10157690,"Seattle, Washington, United States",within an hour,95,86,f,,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,,40.0,2,0,,,2016-03-23
1122236,"Seattle, Washington, United States",within an hour,84,85,f,Capitol Hill,8.0,8.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,119.0,890.0,3570.0,200.0,88.0,2,45,2013-05-12,2015-12-08,2016-07-08
4906490,"Seattle, Washington, United States",within a day,95,75,f,,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,8,1.5,4.0,3.0,Real Bed,350.0,2000.0,10500.0,,85.0,2,2,2015-03-05,2015-06-14,2016-05-28
7773668,"Seattle, Washington, United States",within a few hours,94,70,f,,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,500.0,2070.0,150.0,35.0,1,18,2015-08-15,2015-12-28,2016-11-23
458197,"Seattle, Washington, United States",within a few hours,78,72,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,2.0,1.0,2.0,Real Bed,48.0,255.0,1440.0,250.0,39.0,2,7,2012-05-29,2014-09-08,2016-02-05
458193,"Seattle, Washington, United States",within a few hours,95,77,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,4,2.0,1.0,2.0,Real Bed,69.0,363.0,2070.0,250.0,42.0,2,6,2012-05-29,2014-09-08,2016-08-13
458186,"Seattle, Washington, United States",within a few hours,73,89,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,2.0,1.0,1.0,Real Bed,61.0,320.0,1830.0,250.0,39.0,2,14,2012-05-29,2015-03-13,2016-08-17
458183,"Seattle, Washington, United States",within a few hours,71,76,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,2.0,1.0,1.0,Real Bed,52.0,275.0,1560.0,250.0,39.0,2,9,2013-03-02,2014-11-18,2016-02-19
941467,"Seattle, Washington, United States",within a few hours,83,87,t,Capitol Hill,2.0,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,665.0,2000.0,,20.0,2,109,2013-04-28,2015-12-29,2016-03-28
1039766,"Seattle, Washington, United States",within an hour,75,74,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,575.0,1800.0,100.0,25.0,1,147,2013-07-01,2015-12-20,2016-02-22
5078876,"Seattle, Washington, United States",within an hour,98,82,t,Capitol Hill,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Townhouse,Entire home/apt,5,2.5,2.0,2.0,Real Bed,225.0,1300.0,5000.0,,100.0,2,13,2015-09-28,2016-01-02,2016-03-29
5242712,US,within an hour,81,92,f,First Hill,2.0,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60.0,420.0,1800.0,200.0,71.0,2,30,2015-02-23,2015-12-20,2016-11-19
1539476,"Seattle, Washington, United States",within an hour,78,96,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,75.0,500.0,2250.0,200.0,,4,47,2013-09-01,2015-10-28,2016-01-28
8626068,"Seattle, Washington, United States",,71,78,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,750.0,3000.0,,10.0,2,0,,,2016-12-17
8150395,"Seattle, Washington, United States",within a day,89,93,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,93.0,553.0,2790.0,500.0,60.0,2,6,2015-09-16,2015-12-17,2016-05-01
4824435,"Seattle, Washington, United States",within a day,79,74,f,,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'jumio']",t,t,Seattle,WA,Townhouse,Entire home/apt,4,1.5,2.0,2.0,Real Bed,165.0,1050.0,4950.0,,50.0,3,0,,,2016-02-23
4250639,"Seattle, Washington, United States",within a day,77,99,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,139.0,973.0,4170.0,,194.0,3,4,2015-01-20,2015-06-27,2016-01-25
3652612,"Seattle, Washington, United States",within a day,88,72,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,1050.0,4500.0,,40.0,1,23,2014-08-26,2015-09-28,2016-09-21
3570691,"Seattle, Washington, United States",within a few hours,84,91,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,8,2.5,2.0,3.0,Real Bed,350.0,2450.0,10500.0,,100.0,2,30,2014-09-01,2015-11-28,2016-01-20
5495802,"Seattle, Washington, United States",within an hour,89,75,f,Capitol Hill,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,125.0,875.0,3750.0,,45.0,1,19,2015-05-10,2015-12-28,2016-01-11
8106263,"Seattle, Washington, United States",within an hour,75,93,f,Capitol Hill,17.0,17.0,"['email', 'phone', 'reviews', 'manual_offline']",t,t,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,400.0,1500.0,95.0,25.0,1,0,,,2016-12-24
1204142,"Seattle, Washington, United States",within a few hours,88,71,f,Capitol Hill,2.0,2.0,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'sent_id']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,138.0,800.0,2200.0,100.0,50.0,2,96,2013-06-02,2015-10-28,2016-07-21
6769696,"Seattle, Washington, United States",,75,91,f,Capitol Hill,1.0,1.0,"['phone', 'facebook']",t,f,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,138.0,1500.0,5200.0,,35.0,2,0,,,2016-06-07
6118291,"Seattle, Washington, United States",within an hour,92,82,t,Capitol Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,2.0,1.0,1.0,Real Bed,95.0,450.0,2850.0,,20.0,1,46,2015-05-01,2015-12-21,2016-05-06
5593981,"Seattle, Washington, United States",within an hour,80,95,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,145.0,1015.0,4350.0,,,3,0,,,2016-05-18
9970805,"Seattle, Washington, United States",within a day,75,95,f,Capitol Hill,3.0,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Shared room,6,1.0,1.0,3.0,Real Bed,39.0,273.0,1170.0,,8.0,1,1,2015-12-28,2015-12-28,2016-01-24
8673979,"Seattle, Washington, United States",within a few hours,92,83,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,805.0,3450.0,100.0,25.0,1,4,2015-10-07,2015-10-20,2016-04-11
3404914,"Seattle, Washington, United States",,76,93,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,500.0,3000.0,100.0,,3,0,,,2016-09-27
4782745,"Seattle, Washington, United States",,86,86,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,1225.0,5250.0,,90.0,1,2,2015-08-18,2015-08-23,2016-03-10
4848255,"Seattle, Washington, United States",within an hour,74,78,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,375.0,1200.0,100.0,20.0,1,19,2015-01-05,2016-01-02,2016-06-07
2194715,"Seattle, Washington, United States",within an hour,71,82,f,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,82.0,574.0,2460.0,,8.0,1,50,2014-02-03,2015-12-23,2016-08-08
13068,"Seattle, Washington, United States",within a few hours,96,99,f,Capitol Hill,10.0,10.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,10,2.0,3.0,5.0,Real Bed,360.0,2700.0,6850.0,2500.0,300.0,3,26,2012-10-21,2015-12-15,2016-06-18
9137335,"Seattle, Washington, United States",within a few hours,83,78,f,Capitol Hill,7.0,7.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,595.0,2550.0,,30.0,1,0,,,2016-08-22
6659301,"Seattle, Washington, United States",within a day,72,77,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,150.0,900.0,4500.0,,,2,7,2015-06-18,2015-10-04,2016-09-30
5479566,"Seattle, Washington",within a few hours,79,84,f,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,68.0,600.0,2400.0,200.0,25.0,1,1,2015-11-22,2015-11-22,2016-01-18
8273031,"Seattle, Washington, United States",within a few hours,81,76,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,600.0,4200.0,18000.0,200.0,50.0,5,1,2015-10-11,2015-10-11,2016-01-30
